Expected,Predicted_cc_full,Predicted_cc_small,Predicted_visual_coco,Predicted_vil_coco,Predicted_vqa,Predicted_votinglabel_3model,Predicted_votinglabel_5model,Predicted_votingmean_prob_5model,Predicted_votingsum_prob_5model,Predicted_votingmean_prob_3model,Predicted_votingsum_prob_3model
1,0.469952077,0.255939245,0.007856967,0.001681014,0.148594588,0.001681014,0.001681014,0.176804778,0.037980852,0.159830019,0.114962922
1,0.662664235,0.224879056,0.921619236,0.080764934,0.840478659,0.921619236,0.921619236,0.546081224,0.613206845,0.555016135,0.581782932
1,0.704996884,0.444198191,0.806322157,0.144084364,0.824365079,0.824365079,0.824365079,0.584793335,0.700133436,0.551801135,0.577082182
1,0.106348075,0.079153411,0.001945195,0.00010487,0.139010161,0.00010487,0.00010487,0.065312342,0.012781702,0.036132713,0.058238593
1,0.863634765,0.394213349,0.035715565,0.270727098,0.120954461,0.035715565,0.035715565,0.337049048,0.163897563,0.390025809,0.340774399
1,0.42675066,0.427461594,0.331823617,0.002391435,0.189411581,0.002391435,0.002391435,0.275567777,0.095840345,0.253655237,0.185719327
1,0.785740912,0.464089334,0.998912692,0.99957794,0.232978925,0.99957794,0.99957794,0.696259961,0.876814014,0.928077181,0.928804131
1,0.061082158,0.446443111,0.004086631,0.995727181,0.195679724,0.004086631,0.004086631,0.340603761,0.168827147,0.35363199,0.293549251
1,0.02075864,0.018583708,0.003003468,0.006960726,0.172060594,0.003003468,0.003003468,0.044273427,0.010381792,0.010240945,0.050280262
1,0.61349076,0.502075613,0.98907882,0.213158339,0.259618223,0.98907882,0.98907882,0.515484351,0.538633716,0.60524264,0.652819496
1,0.829954743,0.492592663,0.813919723,0.996520519,0.539004922,0.996520519,0.996520519,0.734398514,0.912454946,0.880131662,0.907273527
1,0.050524581,0.213699207,0.005606545,0.000227143,0.095249079,0.000227143,0.000227143,0.073061311,0.013797329,0.01878609,0.052785779
1,0.992815256,0.880597234,0.943683684,0.988665462,0.828961074,0.992815256,0.992815256,0.926944542,0.986203468,0.975054801,0.945335677
1,0.128395632,0.195522204,0.011876059,0.000589405,0.138597369,0.000589405,0.000589405,0.094996134,0.017123383,0.046953698,0.061903401
1,0.206020951,0.191702992,0.988739669,0.011329701,0.19801271,0.011329701,0.011329701,0.319161205,0.140833069,0.402030107,0.357135351
1,0.094021231,0.154571518,0.004251774,0.001023714,0.139268056,0.001023714,0.001023714,0.078627258,0.014575544,0.033098906,0.057248215
1,0.825417697,0.803950667,0.162147105,0.999820411,0.827025473,0.999820411,0.999820411,0.723672271,0.903499094,0.662461738,0.726069323
1,0.782075703,0.569690645,0.997092843,0.980955184,0.499915242,0.997092843,0.997092843,0.765945923,0.934591617,0.920041243,0.925549109
1,0.447292954,0.10200958,0.003316023,0.001766733,0.144672334,0.001766733,0.001766733,0.139811525,0.026548242,0.150791903,0.109559493
1,0.026853407,0.128255427,0.040740225,0.614611924,0.093561269,0.026853407,0.026853407,0.18080445,0.039469577,0.227401852,0.163066177
1,0.671916306,0.559001863,0.988377273,0.963630974,0.184640929,0.988377273,0.988377273,0.673513469,0.850068026,0.874641518,0.904464842
1,0.191029638,0.38060376,0.124451071,0.33337301,0.371744394,0.124451071,0.124451071,0.280240375,0.099966554,0.216284573,0.154166081
1,0.82779187,0.571853161,0.967859626,0.895826578,0.25680694,0.967859626,0.967859626,0.704027635,0.884961405,0.897159358,0.915518357
1,0.385512084,0.794962943,0.941837847,0.038501162,0.505870521,0.038501162,0.941837847,0.533336911,0.582578908,0.455283698,0.433325027
1,0.012834123,0.077436373,0.002750001,7.20E-05,0.113086089,7.19815E-05,7.19815E-05,0.041235714,0.010074294,0.005218702,0.04886067
1,0.163437545,0.130385622,0.759285867,0.000327552,0.26126489,0.000327552,0.000327552,0.262940295,0.085442473,0.307683655,0.239777805
1,0.916794896,0.735047638,0.99909997,0.999941945,0.790224671,0.999941945,0.999941945,0.888221824,0.97981093,0.971945604,0.944363601
1,0.12888585,0.633586228,0.996317625,0.903182983,0.268135935,0.996317625,0.996317625,0.586021724,0.702706041,0.67612882,0.742073363
1,0.427198201,0.055633869,0.001721746,0.000279248,0.108741499,0.000279248,0.000279248,0.118714913,0.021607914,0.143066398,0.105118633
1,0.241432235,0.33769995,0.005259867,0.03979649,0.116190881,0.005259867,0.005259867,0.148075884,0.028769692,0.095496197,0.081135146
1,0.207829937,0.425326616,0.997869968,0.117865965,0.321450949,0.117865965,0.117865965,0.414068687,0.297482872,0.441188624,0.412687049
1,0.096431561,0.056000102,0.000792208,0.002130398,0.187287122,0.000792208,0.000792208,0.068528278,0.013193923,0.033118056,0.057254417
1,0.457065761,0.396877348,0.857268572,0.716142893,0.143416822,0.857268572,0.143416822,0.514154279,0.535326739,0.676825742,0.7428729
1,0.478028655,0.729419649,0.228953749,0.374614745,0.113194235,0.113194235,0.113194235,0.384842207,0.240200985,0.360532383,0.302207966
1,0.154399395,0.31515646,0.003141667,0.000220066,0.121283852,0.000220066,0.000220066,0.118840288,0.021634435,0.052587042,0.063895526
1,0.442845464,0.043860946,0.722423792,0.400139809,0.388505071,0.043860946,0.043860946,0.399555016,0.26806743,0.521803021,0.532657971
1,0.669008374,0.72014004,0.004897745,0.728564978,0.822781265,0.822781265,0.822781265,0.58907848,0.709052102,0.467490366,0.451389576
1,0.474580705,0.51121527,0.188055992,0.703549564,0.805601239,0.188055992,0.805601239,0.536600554,0.590493425,0.45539542,0.433489638
1,0.051045559,0.059373446,0.077403605,0.006831644,0.147195742,0.006831644,0.006831644,0.068369999,0.013173331,0.045093603,0.061258451
1,0.863080859,0.345449835,0.002400856,0.596820831,0.447416008,0.863080859,0.002400856,0.451033678,0.379972907,0.487434182,0.481160197
1,0.95953685,0.92944169,0.905032814,0.999499798,0.821807802,0.999499798,0.999499798,0.923063791,0.98566536,0.954689821,0.93866678
1,0.673123598,0.438598901,0.001996443,0.367871314,0.114835821,0.001996443,0.001996443,0.319285215,0.140983188,0.347663785,0.28617848
1,0.91924715,0.895804703,0.995236099,0.999795377,0.79494518,0.999795377,0.999795377,0.921005702,0.985371644,0.971426209,0.944199637
1,0.777664304,0.871597588,0.991323233,0.999866605,0.816115797,0.999866605,0.999866605,0.891313505,0.980413523,0.92295138,0.926743394
1,0.519029796,0.593541682,0.286032408,0.000188964,0.75594306,0.000188964,0.75594306,0.430947182,0.333915587,0.268417056,0.199487964
1,0.008945324,0.285832644,0.018516127,0.018592557,0.452165961,0.008945324,0.008945324,0.156810523,0.031313407,0.015351336,0.05176481
1,0.5002563,0.253333539,0.184038714,0.045819409,0.216915995,0.045819409,0.045819409,0.240072791,0.069185282,0.243371474,0.176568545
1,0.069450177,0.175663307,0.066272601,0.043398786,0.186597705,0.043398786,0.043398786,0.108276515,0.019507904,0.059707188,0.066498892
1,0.017954627,0.07564836,0.002900604,0.00104071,0.145925343,0.00104071,0.00104071,0.048693929,0.010845925,0.007298647,0.049443917
1,0.903879642,0.588432908,0.992171526,0.029847026,0.829660594,0.992171526,0.992171526,0.668798339,0.843958772,0.641966065,0.70094384
1,0.900464058,0.868627965,0.998615026,0.999751985,0.822336197,0.999751985,0.999751985,0.917959046,0.984925931,0.966277023,0.94254936
1,0.812339365,0.189351127,0.355365753,0.197488114,0.387831509,0.189351127,0.189351127,0.388475174,0.246893745,0.455064411,0.433001974
1,0.815826416,0.535582721,0.002338569,0.024450019,0.182814986,0.002338569,0.002338569,0.312202542,0.132621691,0.280871668,0.211689747
1,0.006982508,0.131215289,0.001063464,9.61E-05,0.132469416,9.61085E-05,9.61085E-05,0.054365357,0.011471561,0.002714027,0.048166983
1,0.837091804,0.419789255,0.930344999,0.807604432,0.278140217,0.930344999,0.930344999,0.654594141,0.824326772,0.858347078,0.895676483
1,0.780548096,0.620911419,0.99912256,0.999806821,0.494106203,0.999806821,0.999806821,0.77889902,0.942077967,0.926492492,0.928172818
1,0.890884697,0.885658264,0.52927649,0.999490499,0.392380267,0.999490499,0.999490499,0.739538044,0.91647436,0.806550562,0.862866298
1,0.405563802,0.1666269,0.013599051,0.000453688,0.140141711,0.000453688,0.000453688,0.14527703,0.027997866,0.13987218,0.103329373
1,0.207400277,0.196078748,0.020492641,0.007312322,0.161862224,0.007312322,0.007312322,0.118629242,0.02158981,0.078401747,0.073809703
1,0.495482177,0.437622935,0.99740833,0.999290943,0.646490514,0.999290943,0.999290943,0.71525898,0.895910536,0.83072715,0.879145482
1,0.627334952,0.250845581,0.974317312,0.921926677,0.389994174,0.974317312,0.974317312,0.632883739,0.790648261,0.841192981,0.885660124
1,0.013566993,0.222344041,0.000699662,0.0001564,0.125023365,0.0001564,0.0001564,0.072358092,0.013701968,0.004807685,0.048746189
1,0.713478565,0.610528409,0.435919106,0.12051256,0.662128925,0.12051256,0.713478565,0.508513513,0.521270937,0.42330341,0.386943233
1,0.395321697,0.361976296,0.128504246,0.684951603,0.508757174,0.128504246,0.128504246,0.415902203,0.301328853,0.402925849,0.358370215
1,0.885567605,0.893759549,0.99597919,0.969354868,0.439525872,0.99597919,0.99597919,0.836837417,0.966701396,0.950300554,0.93713297
1,0.019825194,0.147176251,0.001017888,0.00020263,0.162593782,0.00020263,0.00020263,0.066163149,0.012889506,0.007015237,0.049364058
1,0.011966103,0.189126596,0.957721055,0.004847583,0.065686606,0.004847583,0.004847583,0.245869588,0.073012859,0.324844913,0.259046456
1,0.798259556,0.838819802,0.992951035,0.999610484,0.192956984,0.999610484,0.999610484,0.764519572,0.933714263,0.930273692,0.929670714
1,0.51034528,0.264160126,0.196966797,0.005543586,0.157477945,0.005543586,0.005543586,0.226898747,0.061167991,0.237618555,0.171605867
1,0.918795526,0.727065146,0.978726625,0.999791682,0.31327486,0.999791682,0.999791682,0.787530768,0.946612222,0.965771278,0.942384822
1,0.736599386,0.452062011,0.964530349,0.009821158,0.221706226,0.964530349,0.009821158,0.476943826,0.442613556,0.570316964,0.603938241
1,0.337332755,0.55660969,0.649982691,0.40576461,0.377663374,0.337332755,0.337332755,0.465470624,0.414524135,0.464360019,0.446742817
1,0.449269921,0.200487122,0.392970145,0.004548268,0.42166847,0.004548268,0.004548268,0.293788785,0.112834225,0.282262778,0.213085965
1,0.030123295,0.084653787,0.001534764,3.43E-05,0.108192772,3.4295E-05,3.4295E-05,0.044907783,0.010447168,0.010564118,0.050372936
1,0.016866345,0.062669151,0.003051543,2.73E-05,0.072933763,2.73208E-05,2.73208E-05,0.031109625,0.009112953,0.006648403,0.049260874
1,0.112725466,0.091244474,0.055554219,0.005139026,0.147980675,0.005139026,0.005139026,0.082528772,0.015146666,0.057806237,0.065794353
1,0.555114985,0.21364443,0.991628885,0.157585099,0.199141428,0.991628885,0.157585099,0.423422965,0.317394775,0.568109656,0.600766034
1,0.606764793,0.460819542,0.003732041,0.014129378,0.237487629,0.003732041,0.003732041,0.264586677,0.086737801,0.208208738,0.147952932
1,0.978499651,0.913921058,0.998732626,0.999964952,0.827593505,0.999964952,0.999964952,0.943742359,0.988311859,0.992399077,0.950470772
1,0.047856078,0.07646171,0.059028935,6.29E-05,0.161244318,6.28986E-05,6.28986E-05,0.068930788,0.013246432,0.035649304,0.058079715
1,0.997956276,0.917932391,0.998497248,0.999930263,0.82609278,0.999930263,0.999930263,0.948081791,0.988802653,0.998794595,0.952246318
1,0.202766225,0.61279434,0.015957337,0.00357433,0.823467314,0.00357433,0.00357433,0.331711909,0.156714366,0.074099297,0.072064263
1,0.56072849,0.142353147,0.00083276,0.002737193,0.161821619,0.00083276,0.00083276,0.173694642,0.036860648,0.188099481,0.133379454
1,0.969044685,0.907631993,0.997690201,0.998883665,0.819587231,0.998883665,0.998883665,0.938567555,0.987698734,0.988539517,0.949369172
1,0.125134736,0.072786398,0.084644072,0.009800956,0.09641882,0.009800956,0.009800956,0.077756996,0.014451074,0.073193255,0.07170158
1,0.514737666,0.519006193,0.117419794,0.992518663,0.461551934,0.992518663,0.992518663,0.52104685,0.55242375,0.541558708,0.56201706
1,0.913440287,0.504995584,0.759826124,0.995897949,0.82960701,0.995897949,0.995897949,0.800753391,0.952913325,0.889721453,0.91200205
0,0.010821684,0.07507658,0.026367823,5.90E-05,0.122779854,5.90443E-05,5.90443E-05,0.047020997,0.010667909,0.012416184,0.050907167
0,0.301762819,0.457963526,0.001401991,0.368646115,0.099303439,0.001401991,0.001401991,0.245815578,0.072976312,0.223936975,0.160248787
0,0.78287077,0.696918011,0.943068326,0.99957484,0.81910336,0.99957484,0.99957484,0.848307061,0.970202219,0.908504645,0.920636584
0,0.110614389,0.104394495,0.002077968,0.00286033,0.11727763,0.002077968,0.002077968,0.067444963,0.013053618,0.038517563,0.059028381
0,0.557122827,0.395192057,0.001086027,0.017151749,0.170561001,0.001086027,0.001086027,0.228222732,0.061932741,0.191786867,0.135957597
0,0.020350948,0.08129137,0.002048,6.77E-05,0.147800386,6.77261E-05,6.77261E-05,0.050311686,0.011020863,0.007488892,0.049497593
0,0.03813149,0.265423805,0.01787723,0.001736358,0.127613336,0.001736358,0.001736358,0.090156444,0.016327607,0.01924836,0.052924631
0,0.012956689,0.070485957,0.003065021,8.82E-05,0.105722569,8.81674E-05,8.81674E-05,0.038463681,0.009801566,0.005369959,0.048902864
0,0.033695657,0.272996485,0.010721873,0.027182432,0.121980086,0.010721873,0.010721873,0.093315307,0.016842781,0.023866654,0.054330875
0,0.020009492,0.064880528,0.000780217,0.000422293,0.084899209,0.000422293,0.000422293,0.034198348,0.009396133,0.007070667,0.049379668
0,0.134453163,0.035192717,0.504647315,0.538709044,0.095328562,0.538709044,0.035192717,0.26166616,0.084452083,0.392603174,0.344256891
0,0.027616298,0.033088028,0.024004316,8.04E-05,0.133411556,8.04169E-05,8.04169E-05,0.043640123,0.010316928,0.017233677,0.052321996
0,0.326235861,0.234482005,0.032654706,0.002962712,0.190676302,0.002962712,0.002962712,0.157402317,0.031493414,0.12061776,0.093105451
0,0.022776822,0.462614864,0.499226034,0.045179259,0.807876766,0.022776822,0.022776822,0.367534749,0.210045278,0.189060705,0.134047508
0,0.007269217,0.094921455,0.000709205,0.030362818,0.076587848,0.000709205,0.000709205,0.041970109,0.010147798,0.012780413,0.051012858
0,0.952145636,0.877277136,0.998892963,0.993094087,0.827409506,0.998892963,0.998892963,0.929763865,0.986581858,0.981377562,0.947263294
0,0.810852885,0.209650293,0.664191306,0.026843034,0.172205895,0.810852885,0.026843034,0.376748683,0.225741864,0.500629075,0.500943611
0,0.088236645,0.084575631,0.000885718,0.000139238,0.117670983,0.000139238,0.000139238,0.058301643,0.011926626,0.029753867,0.056174584
0,0.007892731,0.247781575,0.000560686,0.001037632,0.144640058,0.000560686,0.000560686,0.080382536,0.014829816,0.003163683,0.048290826
0,0.026285453,0.328003377,0.001703233,0.008358568,0.163289055,0.001703233,0.001703233,0.105527937,0.018989059,0.012115751,0.050820144
0,0.601692498,0.480963409,0.000708289,0.005035378,0.667405546,0.000708289,0.000708289,0.351161024,0.184163538,0.202478721,0.143671125
0,0.010618778,0.089133069,0.000701544,0.000273214,0.150521129,0.000273214,0.000273214,0.050249547,0.011014092,0.003864512,0.048484449
0,0.015054234,0.063103177,0.003064448,0.000417629,0.104032964,0.000417629,0.000417629,0.03713449,0.009673398,0.006178771,0.049129072
0,0.011366197,0.052431535,0.00104339,0.00257425,0.128988519,0.00104339,0.00104339,0.039280778,0.009881188,0.004994612,0.048798222
0,0.011974766,0.374081045,0.002858413,0.000240274,0.12582545,0.000240274,0.000240274,0.10299599,0.018523096,0.005024484,0.048806543
0,0.138642922,0.132050261,0.004513117,0.00023424,0.126923636,0.00023424,0.00023424,0.080472835,0.014843015,0.04779676,0.062197799
0,0.501252174,0.359961063,0.076458275,0.141924053,0.416943818,0.076458275,0.076458275,0.299307877,0.11847815,0.239878168,0.173541779
0,0.016932026,0.235885143,0.0033067,0.000378125,0.073913008,0.000378125,0.000378125,0.066083,0.012879312,0.006872283,0.049323823
0,0.023848772,0.044525344,0.054576218,0.000583082,0.186517268,0.000583082,0.000583082,0.062010137,0.012371653,0.026336024,0.055097164
0,0.012145482,0.132884279,0.001140876,0.006643651,0.074733831,0.001140876,0.001140876,0.045509624,0.010509571,0.006643336,0.04925945
0,0.009433962,0.084652275,0.0006121,0.000516483,0.256171107,0.000516483,0.000516483,0.070277185,0.013423577,0.003520848,0.04838941
0,0.027664978,0.297078788,0.325412959,0.011839853,0.127760679,0.011839853,0.011839853,0.157951451,0.03166134,0.121639263,0.093624259
0,0.013874624,0.05791286,0.001479356,0.005660891,0.055423357,0.001479356,0.001479356,0.026870218,0.008737998,0.007004957,0.049361164
0,0.180580646,0.197146699,0.002840249,0.998441756,0.13629438,0.002840249,0.002840249,0.303060746,0.122454149,0.393954217,0.346089134
0,0.453735977,0.345994264,0.040744081,0.023118278,0.242147535,0.023118278,0.023118278,0.221148027,0.05794771,0.172532779,0.122948157
0,0.323253214,0.150355682,0.004634713,0.002373126,0.15379642,0.002373126,0.002373126,0.126882631,0.023403827,0.110087018,0.087905768
0,0.010312261,0.135301143,0.000825906,0.000680465,0.105741329,0.000680465,0.000680465,0.050572221,0.011049296,0.003939544,0.048505222
0,0.576224029,0.912432492,0.013410994,0.934349656,0.625281215,0.934349656,0.934349656,0.612339677,0.754618239,0.507994893,0.51199004
0,0.027555719,0.444025993,0.009039164,0.082093626,0.81852299,0.009039164,0.009039164,0.276247498,0.096430977,0.039562836,0.059377698
0,0.922627211,0.879590571,0.993575275,0.989090025,0.828805864,0.993575275,0.993575275,0.922737789,0.985619226,0.968430837,0.943245146
0,0.007328382,0.049435709,0.00679925,0.000134965,0.052573178,0.000134965,0.000134965,0.023254297,0.008430299,0.004754199,0.048731311
0,0.121546589,0.057888772,0.032316811,0.005779635,0.138046816,0.005779635,0.005779635,0.071115725,0.013535082,0.053214345,0.064121021
0,0.010233768,0.109416209,0.012718912,0.000167973,0.141773552,0.000167973,0.000167973,0.054862083,0.011528026,0.007706884,0.049559166
0,0.012267855,0.088953793,0.01277574,0.000704934,0.169689983,0.000704934,0.000704934,0.056878461,0.011760073,0.008582843,0.049807314
0,0.28045094,0.4930906,0.197393417,0.008881181,0.825897038,0.008881181,0.008881181,0.361142635,0.199635563,0.162241846,0.116443514
0,0.970570087,0.901039183,0.982802451,0.996788144,0.824456453,0.996788144,0.996788144,0.935131264,0.987274153,0.983386894,0.947862321
0,0.010330121,0.168965831,0.000695174,0.00186725,0.214769781,0.000695174,0.000695174,0.079325631,0.014676193,0.004297515,0.048604446
